counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
CCOCC[CH]OCc1cccc(Cn2nnc3c(-c4ccc(C)o4)nc(N)nc32)n1,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,mmp0000_RC_to_RCC,homologation,subtle,0.61,0 1 2 3 4 5,422.47,2.92,0.384,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1cc(-c2cnn(-c3c(C(F)(F)F)c(C(F)(F)C(F)(F)F)nn3C)c2)ccc1Cl,Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)NC3(C#N)CC3)c2)cn1,mmp0000_RC_to_RCC,homologation,subtle,0.577,2,472.77,6.16,0.426,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)NC(=O)c1cc(-c2cnn(-c3c(C(F)(F)F)c(C(F)(F)C(F)(F)F)nn3C)c2)ccc1Cl,Cn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1-n1cc(-c2ccc(Cl)c(C(=O)NC3(C#N)CC3)c2)cn1,mmp0066_RCCCC_to_RCCC,homologation,subtle,0.716,1 2 3,529.82,5.74,0.429,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCNc1ccc(-c2nc3ccc(O)cc3s2)cc1,[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,mmp0010_RC_to_RCCCC,homologation,moderate,0.672,2 3 4,298.41,4.88,0.66,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCNc1ccc(-c2nc3ccc(O)cc3s2)cc1,[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.719,2,270.36,4.1,0.753,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1ccc2cc(C(C)(C)C)ccc2c1S(=O)(=O)O,CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,mmp0066_RCCCC_to_RCCC,homologation,subtle,0.582,,306.43,4.51,0.831,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C)(C)c1ccc2cc(C(C)(C)C)ccc2c1S(=O)(=O)O,CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,mmp0000_RC_to_RCC,homologation,subtle,0.698,2,334.48,5.07,0.797,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,mmp0000_RC_to_RCC,homologation,subtle,0.758,2,287.32,2.36,0.733,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,mmp0010_RC_to_RCCCC,homologation,moderate,0.712,2 3 4,315.38,3.14,0.65,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCOC)C(=O)c1cnc2ccc(-c3ccc4oc(N)nc4c3)cn12,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,mmp0000_RC_to_RCC,homologation,subtle,0.545,0 1 2 4 7 10 14,379.42,2.83,0.553,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,mmp0124_RCCC_to_RCC,homologation,subtle,0.671,,374.47,2.39,0.859,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1ccc2c(c1NC(=O)NS(=O)(=O)c1ccn(C(C)C)n1)CCC2,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,mmp0000_RC_to_RCC,homologation,subtle,0.619,0 1 2 3,404.54,3.81,0.734,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN1CCc2cc(OC)c(OC)cc2CC1=O,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,mmp0000_RC_to_RCC,homologation,subtle,0.527,,263.34,2.04,0.834,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN(C)CCCN1CCc2cc(OC)c(OC)cc2CC1=O,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,mmp0028_RC_to_RCCC,homologation,moderate,0.667,2 3,348.49,2.75,0.688,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN1CCc2cc(OC)c(OC)cc2CC1=O,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,mmp0096_RCC_to_RCCC,homologation,subtle,0.575,3,277.36,2.43,0.829,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(C)(C)c1ccc(Cn2cc(C(=O)C(=O)O)c3cc(-c4cccc(C)c4)ccc32)cc1,Cc1cccc(-c2ccc3c(c2)c(C(=O)C(=O)O)cn3Cc2ccc(C(C)(C)C)cc2)c1,mmp0010_RC_to_RCCCC,homologation,moderate,0.759,2 3 4,467.61,7.4,0.206,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C)(C)c1ccc(Cn2cc(C(=O)C(=O)O)c3cc(-c4cccc(C)c4)ccc32)cc1,Cc1cccc(-c2ccc3c(c2)c(C(=O)C(=O)O)cn3Cc2ccc(C(C)(C)C)cc2)c1,mmp0000_RC_to_RCC,homologation,subtle,0.818,2,439.56,6.62,0.26,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,mmp0096_RCC_to_RCCC,homologation,subtle,0.535,2 3,346.43,3.98,0.77,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2ccc(F)cc2)cs1)C1CCCCC1,mmp0101_RCCCCC_to_RCCCC,homologation,subtle,0.687,1 2 3 4,474.6,3.32,0.544,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCn1nnn(CCN2CCC(c3ccccc3)(N(C(=O)CC)c3ccccc3F)CC2)c1=O,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,mmp0000_RC_to_RCC,homologation,subtle,0.866,2,480.59,3.42,0.469,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN1[C@@H](c2nccs2)[C@@H](COC)C[C@@]1(Cn1cccn1)C(=O)O,COC[C@H]1C[C@@](Cn2cccn2)(C(=O)O)N(C(=O)c2ccc(C(C)(C)C)c(OC)c2)[C@H]1c1nccs1,mmp0000_RC_to_RCC,homologation,subtle,0.545,2,350.44,1.89,0.821,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@H]1C[C@@](Cn2cccn2)(C(=O)O)N(C(=O)c2ccc(C(C)C)c(OC)c2)[C@H]1c1nccs1,COC[C@H]1C[C@@](Cn2cccn2)(C(=O)O)N(C(=O)c2ccc(C(C)(C)C)c(OC)c2)[C@H]1c1nccs1,mmp0066_RCCCC_to_RCCC,homologation,subtle,0.755,,498.61,3.85,0.478,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)C(C)c1ccc([C@H]2CCCC[C@@H]2C)cc1,CC(C(=O)O)c1ccc([C@H]2CCCC[C@@H]2C)cc1,mmp0009_RO_to_ROC,homologation,subtle,0.692,2,260.38,4.26,0.759,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCc1cc2[nH]c([S+]([O-])Cc3ncccc3C)nc2cc1C(=O)OC,COC(=O)c1cc2nc([S+]([O-])Cc3ncccc3C)[nH]c2cc1C,mmp0028_RC_to_RCCC,homologation,moderate,0.702,2 3,371.46,3.31,0.53,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1cc2[nH]c([S+]([O-])Cc3ncccc3C)nc2cc1C(=O)OC,COC(=O)c1cc2nc([S+]([O-])Cc3ncccc3C)[nH]c2cc1C,mmp0010_RC_to_RCCCC,homologation,moderate,0.678,2 3 4,385.49,3.7,0.495,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc2[nH]c([S+]([O-])Cc3ncccc3C)nc2cc1C(C)C,COC(=O)c1cc2nc([S+]([O-])Cc3ncccc3C)[nH]c2cc1C,mmp0037_RC_to_RCCC,homologation,moderate,0.605,2 3,327.45,4.01,0.736,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN1CCC(C(=O)c2ccc(F)cc2)CC1,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,mmp0000_RC_to_RCC,homologation,subtle,0.468,2,249.33,3.13,0.764,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN(CCC(C)C(=O)c1ccc(F)cc1)CCn1c(=S)[nH]c2ccccc2c1=O,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,mmp0010_RC_to_RCCCC,homologation,moderate,0.439,0 1 2 3 4 5 7 9 11 12 15 16 21 22 25 26 29 31,455.6,5.21,0.319,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,mmp0000_RC_to_RCC,homologation,subtle,0.732,2,294.34,1.26,0.804,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCOc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,mmp0028_RC_to_RCCC,homologation,moderate,0.683,2 3,308.36,1.65,0.786,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](c1c(O)cc(O)c2c(=O)cc(-c3ccccc3Cl)oc12)[C@H](O)CN(C)C,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,mmp0000_RC_to_RCC,homologation,subtle,0.412,0 1 2 4 7 8 13 17 18,417.89,3.94,0.562,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCC[C@@H]([CH]O)c1c(O)cc(O)c2c(=O)cc(-c3ccccc3Cl)oc12,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,mmp0013_RNCC_to_RNC,homologation,subtle,0.43,0 1 2 3 4 6 9,388.83,3.75,0.513,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(O)c2c(=O)cc(-c3ccccc3Cl)oc2c1[C@H]1CCN(C)C[C@H]1O,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,mmp0009_RO_to_ROC,homologation,subtle,0.739,2,415.87,3.61,0.68,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,mmp0028_RC_to_RCCC,homologation,moderate,0.691,2 3,326.83,4.77,0.709,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1ccccc1NC(=O)c1ccc(OC)cc1,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.566,1 2,283.37,4.29,0.858,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN(C)C(CC)CCc1ccccc1NC(=O)c1ccc(OC)cc1,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.478,0 1 2 4 6 7 9 12,368.52,5.0,0.641,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCN(C)CCCc1ccccc1NC(=O)c1ccc(OC)cc1,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.483,0 1 2 3 4 5 6 7,368.52,5.0,0.567,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,mmp0000_RC_to_RCC,homologation,subtle,0.833,2,696.56,7.33,0.279,46,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC1(c2ccc(Cl)c(Cl)c2)CN(C(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCO1,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,mmp0000_RC_to_RCC,homologation,subtle,0.616,,514.29,6.74,0.424,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC(=O)N1CCOC(CCN2CCC(C(C)(C)C(N)=O)CC2)(c2ccc(Cl)c(Cl)c2)C1,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,mmp0028_RC_to_RCCC,homologation,moderate,0.723,2 3,498.5,4.46,0.574,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)CN(CCOC(CCN1CCC(C(C)(C)C(N)=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,mmp0113_RC_to_RCCCC,homologation,moderate,0.403,0 1 2 3 4 6 9 11 14 17 18 22 23 24 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47,726.63,8.43,0.199,48,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC1(c2ccc(Cl)c(Cl)c2)CN(C(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCO1,CC(C)(C(N)=O)C1CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CCO2)CC1,mmp0010_RC_to_RCCCC,homologation,moderate,0.653,3 4,542.35,7.52,0.354,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,mmp0000_RC_to_RCC,homologation,subtle,0.613,,387.98,4.97,0.716,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)CCNCCOC(=O)c1cc(OC)c(OC)c(OC)c1,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,mmp0000_RC_to_RCC,homologation,subtle,0.637,0 1 2 3 4 6 8 10 12 15 20 26 27 31 32 33 34 35 36 37 38 39 40 41,614.21,6.52,0.144,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN1CCN(CCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,mmp0000_RC_to_RCC,homologation,subtle,0.505,2,380.49,2.29,0.577,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,mmp0096_RCC_to_RCCC,homologation,subtle,0.865,3,470.49,4.58,0.34,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,mmp0028_RC_to_RCCC,homologation,moderate,0.467,2 3,280.33,3.65,0.793,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](NCCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@H]1OC[C@H](O[N+](=O)[O-])[C@H]1O,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,mmp0000_RC_to_RCC,homologation,subtle,0.548,0 1 2 4 6 7 9 10 11 13 15 18 19,426.43,-1.47,0.278,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O[N+](=O)[O-],Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,mmp0000_RC_to_RCC,homologation,subtle,0.512,2,246.26,0.12,0.407,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,mmp0010_RC_to_RCCCC,homologation,moderate,0.424,3 4,250.3,0.62,0.747,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCNCCCn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,mmp0000_RC_to_RCC,homologation,subtle,0.465,1 2,265.32,-0.57,0.735,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(NC[C@H](NS(=O)(=O)c2ccccc2C)C(=O)O)c(C)c(N2CCC(c3ccc4c(n3)NCCC4)CC2)n1,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.725,7,579.73,3.38,0.297,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)c1nc(C)nc(NC[C@H](NS(=O)(=O)c2ccc(OC)cc2)C(=O)O)c1C,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,mmp0052_RNCC_to_RNCCCC,homologation,moderate,0.462,1 2 3 4 5,451.55,1.79,0.467,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1[C@@H](O)CNCCCCCCOCCOCc1c(Cl)cccc1Cl,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.576,7,454.44,5.72,0.338,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1COCCOCCCCCCNC[C@H](O)c1ccc(O)c(CO)c1,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.659,7,431.57,3.61,0.304,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2,CCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2,mmp0000_RC_to_RCC,homologation,subtle,0.787,2,265.33,1.14,0.608,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1,CC(C)c1ccc(N(C)c2ccc3c(c2)OCC[C@H]3CNc2cnccc2C(=O)O)cc1,mmp0124_RCCC_to_RCC,homologation,subtle,0.796,,417.51,5.09,0.558,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@@H](C)N(CC)CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.476,0 1 2 4 6 7 9,329.44,3.33,0.717,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(CC)C(=O)N(Nc1ccccc1)c1ccccc1,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,mmp0000_RC_to_RCC,homologation,subtle,0.661,2,310.44,5.26,0.674,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,mmp0010_RC_to_RCCCC,homologation,moderate,0.852,4,340.42,4.33,0.405,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1C)c1ccccc1,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.625,7,340.42,4.25,0.557,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCOCCNCC1COc2ccccc2O1,COCCOCCNCC1COc2ccccc2O1,mmp0028_RC_to_RCCC,homologation,moderate,0.734,2 3,265.35,2.23,0.732,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)[C@@H](O)[C@H](O)[C@@H](CO)O[CH]c1ccc(F)c(Cc2cc3ccccc3s2)c1,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,mmp0037_RC_to_RCCC,homologation,moderate,0.418,0 1 2 3 4 5 6 7 8 9 10 11,417.52,3.9,0.494,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C1CC2CC(CCC2(CC(=O)N2CC(O)C2)c2ccccc2)C1O,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,mmp0037_RC_to_RCCC,homologation,moderate,0.422,1 2 3,371.52,2.97,0.855,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C(O)CNC(=O)CC1(c2ccccc2)C2CC3CC1CC(C2)C3O,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,mmp0037_RC_to_RCCC,homologation,moderate,0.5,0 1 2 3 4 5 6,371.52,2.87,0.72,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1ccc2c(cnn2-c2ccc(F)cc2)c1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,mmp0000_RC_to_RCC,homologation,subtle,0.426,,256.28,3.56,0.716,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](NC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(OC)c1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,mmp0000_RC_to_RCC,homologation,subtle,0.76,2,501.48,5.75,0.312,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(OC)c1,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)c1,mmp0000_RC_to_RCC,homologation,subtle,0.796,2,447.51,5.21,0.403,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,mmp0000_RC_to_RCC,homologation,subtle,0.798,2,486.53,4.78,0.342,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCNc1cccc(-c2nc(NC)nc3cc(OC)c(OC)cc23)c1,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,mmp0010_RC_to_RCCCC,homologation,moderate,0.557,2 3 4,366.47,4.57,0.569,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)c1ccc(C(=O)Nc2cccc(-c3nc(NC)nc4cc(OC)c(OC)cc34)c2)cc1,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,mmp0000_RC_to_RCC,homologation,subtle,0.831,2,486.53,4.78,0.342,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO,mmp0035_RCCCNCC_to_RCCCNC,homologation,subtle,0.692,,291.34,-0.79,0.53,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1nc2c(N)nc3ccccc3c2n1C(C)C,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,mmp0037_RC_to_RCCC,homologation,moderate,0.45,3,254.34,3.31,0.763,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,mmp0000_RC_to_RCC,homologation,subtle,0.583,2,325.8,0.43,0.728,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
